datetime,coin_symbol,price_usd
2025-01-05 00:04:33 UTC,nym,0.1038817619939137
2025-01-05 01:09:06 UTC,nym,0.1039516307771692
2025-01-05 02:04:26 UTC,nym,0.1039713652955229
2025-01-05 03:04:27 UTC,nym,0.10389769770843
2025-01-05 04:04:23 UTC,nym,0.1039102809006087
2025-01-05 05:04:23 UTC,nym,0.103903184363483
2025-01-05 06:04:22 UTC,nym,0.103947337711876
2025-01-05 07:04:23 UTC,nym,0.1038965984487148
2025-01-05 08:04:24 UTC,nym,0.1038464122971452
2025-01-05 09:04:29 UTC,nym,0.1039434862888236
2025-01-05 10:04:25 UTC,nym,0.1038622192421011
2025-01-05 11:04:30 UTC,nym,0.1038730619501363
2025-01-05 12:04:28 UTC,nym,0.1038361665958977
2025-01-05 13:04:26 UTC,nym,0.1034568644026595
2025-01-05 14:08:59 UTC,nym,0.1036004914974112
2025-01-05 15:09:03 UTC,nym,0.1033917095662648
2025-01-05 16:04:28 UTC,nym,0.1033757274700656
2025-01-05 17:04:29 UTC,nym,0.1035787395844158
2025-01-05 18:04:21 UTC,nym,0.1036292442912717
2025-01-05 19:04:25 UTC,nym,0.1033527923740718
2025-01-05 20:04:26 UTC,nym,0.1036683362048611
2025-01-05 21:04:22 UTC,nym,0.1037543646676739
2025-01-05 22:04:27 UTC,nym,0.1036054274790647
2025-01-05 23:09:00 UTC,nym,0.103600944927615
2025-01-06 00:04:29 UTC,nym,0.1037850525918087
2025-01-06 01:04:25 UTC,nym,0.1037838944342359
2025-01-06 02:04:28 UTC,nym,0.103945936110978
2025-01-06 03:04:26 UTC,nym,0.103716183979663
2025-01-06 04:04:17 UTC,nym,0.1037757381208215
2025-01-06 05:04:23 UTC,nym,0.1040418924284082
2025-01-06 06:04:24 UTC,nym,0.1041910991110346
2025-01-06 07:08:55 UTC,nym,0.1039568766623888
2025-01-06 08:04:18 UTC,nym,0.1039713481408387
2025-01-06 09:04:27 UTC,nym,0.1039335824566799
2025-01-06 10:04:21 UTC,nym,0.1038663110376666
2025-01-06 11:09:01 UTC,nym,0.1041102648334156
2025-01-06 12:04:32 UTC,nym,0.1040990363110106
2025-01-06 13:04:35 UTC,nym,0.104152966885972
2025-01-06 14:04:30 UTC,nym,0.1041752551828256
2025-01-06 15:04:31 UTC,nym,0.1040934703028833
2025-01-06 16:04:22 UTC,nym,0.1039927558959342
2025-01-06 17:04:27 UTC,nym,0.1040161215942962
2025-01-06 18:04:37 UTC,nym,0.1039463720069804
2025-01-06 19:04:33 UTC,nym,0.1038680649715207
2025-01-06 20:04:32 UTC,nym,0.1039707175934415
2025-01-06 21:04:39 UTC,nym,0.1040404048034718
2025-01-06 22:04:30 UTC,nym,0.1040013893367162
2025-01-06 23:04:38 UTC,nym,0.1039696828822241
2025-01-07 00:04:36 UTC,nym,0.1039682568586932
2025-01-07 01:04:24 UTC,nym,0.103829716462525
2025-01-07 02:04:31 UTC,nym,0.1037975568259189
2025-01-07 03:04:25 UTC,nym,0.1038928808184375
2025-01-07 04:04:29 UTC,nym,0.1039107922939729
2025-01-07 05:04:27 UTC,nym,0.1038707505208033
2025-01-07 06:04:25 UTC,nym,0.1039049047731181
2025-01-07 07:04:27 UTC,nym,0.1041005276644894
2025-01-07 08:04:16 UTC,nym,0.1040168579346883
2025-01-07 09:04:17 UTC,nym,0.1038178447334648
2025-01-07 10:04:19 UTC,nym,0.1037550533211633
2025-01-07 11:04:25 UTC,nym,0.1038193345658331
2025-01-07 12:04:17 UTC,nym,0.1038792470118331
2025-01-07 13:04:24 UTC,nym,0.1037102141665574
2025-01-07 14:04:32 UTC,nym,0.103701808731046
2025-01-07 15:04:25 UTC,nym,0.103484301063453
2025-01-07 16:04:31 UTC,nym,0.1034075109327263
2025-01-07 17:09:01 UTC,nym,0.1032037309438091
2025-01-07 18:04:26 UTC,nym,0.1033838121256502
